id,name,expanded_form,tolkien_entity,match_kind,artifact_type,domain,source_type,source_name,title,authors,year,published_date,updated_date,url,doi,repo,package_name,evidence_snippet,confidence,status,first_seen,last_seen,raw_source_id
b21261cc54d382dc3e1a2443,SAM,,Samwise Gamgee,name_only,model,machine learning / software,paper,arXiv,Gen-VCoT: Generative Visual Chain-of-Thought Reasoning via Diffusion-Based RGB Intermediate Representations,"['Zhiqiang Zhou', 'Junliang Dai', 'Xu ling']",2026,2026-06-15,2026-06-15,http://arxiv.org/abs/2606.16783v1,,,,"ools, missing key properties. We propose Gen-VCoT, a framework using expert vision models to generate RGB images as reasoning intermediates. It has three stages: visual grounding (SAM segmentation), geometric reasoning (Marigold depth maps), and semantic reasoning (Qwen2-VL integration). An adaptive router selects reasoning depth. Evaluations show Gen-VCoT impr",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.16783v1
6c878505cf08a01c883e9dfe,SAM,,Samwise Gamgee,name_only,model,machine learning / software,paper,arXiv,Investigating the Histogram Loss in Regression,"['Ehsan Imani', 'Kai Luedemann', 'Sam Scholnick-Hughes', 'Esraa Elelimy', 'Martha White']",2024,2024-02-20,2026-06-08,http://arxiv.org/abs/2402.13425v3,,,,Investigating the Histogram Loss in Regression. It is becoming increasingly common in regression to train neural networks that model the entire distribution even if only the mean is required for prediction. This additional modeling often comes with performance gain and the reasons behind the improve,0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2402.13425v3
0e8c6affae01dc58cc58eac4,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,IPSM-Bench: A New Intermediate Phase Segmentation Benchmark in Microstructure Images of Zinc-Based Absorbable Biomaterials,"['Jinglin Xu', 'Shangyan Zhao', 'Jiabo Wang', 'Xinghong Mu', 'Yulong Lei', 'Jiacheng Zhang', 'Hongbo Sun', 'Yageng Li']",2026,2026-06-09,2026-06-09,http://arxiv.org/abs/2606.11001v1,,,,"and heterogeneous morphologies. To this end, we construct IPSM-Bench, the largest high-quality dataset for zinc-alloy intermediate phase segmentation. Furthermore, we propose SCoP-SAM, a new Spatial Context Prior-guided SAM method that leverages the gradient structure and grayscale properties of intermediate phases to capture spatial context priors and incorpor",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.11001v1
148559eae3b3f0b6860867a5,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,Lighting-aware Unified Model for Instance Segmentation,"['Qisai Liu', 'Alloy Das', 'Zhanhong Jiang', 'Joshua R. Waite', 'Aditya Balu', 'Adarsh Krishnamurthy', 'Soumik Sarkar']",2026,2026-05-19,2026-06-09,http://arxiv.org/abs/2605.20436v2,,,,"Lighting-aware Unified Model for Instance Segmentation. Foundation models like the Segment Anything Model (SAM) demonstrate impressive zero-shot generalization but frequently degrade under diverse real-world illumination, particularly for instance segmentation. In this work, we address thi",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2605.20436v2
4bfd81c9130878d1d4130ebd,SAM,,Samwise Gamgee,name_only,dataset,machine learning / software,paper,arXiv,Lightweight Distillation of SAM 3 and DINOv3 for Edge-Deployable Individual-Level Livestock Monitoring and Longitudinal Visual Analytics,"['Haiyu Yang', 'Miel Hostens']",2026,2026-04-29,2026-06-15,http://arxiv.org/abs/2604.27128v2,,,,Lightweight Distillation of SAM 3 and DINOv3 for Edge-Deployable Individual-Level Livestock Monitoring and Longitudinal Visual Analytics. Foundation-model pipelines for individual-level livestock monitoring -- c,0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2604.27128v2
96d953d9db9a79d10bf4855a,SAM,,Samwise Gamgee,name_only,model,machine learning / software,paper,arXiv,MOSAIC: Mobile Object Segmentation under Adverse Imaging Conditions for Rapid L-PBF Keyhole Behavior Characterization,"['Garrett Mathesen', 'Kyle Mumm', 'Carter Taylor', 'Jian Cao']",2026,2026-06-15,2026-06-15,http://arxiv.org/abs/2606.16186v1,,,,"pid analysis of keyhole dynamics during active beamline experimentation without needing time consuming manual labeling or model training. Validation studies performed on 12 unique samples proved the robustness of MOSAIC with an average F1 score of 0.894 and a precision of 0.953 when compared to manually segmented images, performing equally or better than the SA",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.16186v1
04ace7b4d7ad318b8486067a,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,Multi-Agent Embodied Autonomous Driving: From V2X Information Exchange to Shared World Models,"['Senkang Hu', 'Zhengru Fang', 'Yihang Tao', 'Zihan Fang', 'Sam Tak Wu Kwong', 'Yuguang Fang']",2026,2026-06-11,2026-06-11,http://arxiv.org/abs/2606.13840v1,,,,"Multi-Agent Embodied Autonomous Driving: From V2X Information Exchange to Shared World Models. Autonomous driving is shifting from isolated vehicle intelligence toward multi-agent embodied systems that share perception, infer intent, and coordinate action under uncertainty. This survey examines this",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.13840v1
e9741f0123a307482980e8dc,SAM,,Samwise Gamgee,name_only,dataset,machine learning / software,paper,arXiv,Object Tokens as a Bridge Between Segmentation and Visual Question Answering in Robotic Surgery,"['Yiping Li', 'Ronald de Jong', 'Romy van Jaarsveld', 'Franco Badaloni', 'Gino Kuiper', 'Jelle Ruurda', 'Josien Pluim', 'Marcel Breeuwer']",2026,2026-06-14,2026-06-14,http://arxiv.org/abs/2606.15861v1,,,,fied framework that jointly performs pixel-level segmentation and visual question answering within a single framework. Our approach integrates a VLM with a Segment Anything Model (SAM)-based decoder and represents scene elements as object tokens generated by the VLM. These object tokens guide answer prediction and are further projected to the SAM-based decoder,0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.15861v1
89882f58bc6fa923c35c20ad,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,On Efficient Variants of Segment Anything Model: A Survey,"['Xiaorui Sun', 'Jun Liu', 'Heng Tao Shen', 'Xiaofeng Zhu', 'Ping Hu']",2024,2024-10-07,2026-06-04,http://arxiv.org/abs/2410.04960v6,,,,"On Efficient Variants of Segment Anything Model: A Survey. The Segment Anything Model (SAM) is a foundational model for image segmentation tasks, known for its strong generalization across diverse applications. However, its impressive performance comes with significant",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2410.04960v6
713339d32ddcbf61efc9530d,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,Optimizing Agentic Reasoning with Retrieval via Synthetic Semantic Information Gain Reward,"['Senkang Hu', 'Yong Dai', 'Yuzhi Zhao', 'Yihang Tao', 'Yu Guo', 'Zhengru Fang', 'Sam Tak Wu Kwong', 'Yuguang Fang']",2026,2026-01-31,2026-06-11,http://arxiv.org/abs/2602.00845v3,,,,"Optimizing Agentic Reasoning with Retrieval via Synthetic Semantic Information Gain Reward. Agentic reasoning enables large reasoning models (LRMs) to dynamically acquire external knowledge, but yet optimizing the retrieval process remains challenging due to the lack of dense, principled reward sign",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2602.00845v3
c03d7de54e686830a56a95d2,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,Output-Level Regularization Eliminates the Seed Lottery in Single-GPU VLA Fine-Tuning,"['Jeffrin Sam', 'Dzmitry Tsetserukou']",2026,2026-06-11,2026-06-11,http://arxiv.org/abs/2606.13856v1,,,,"ning. Fine-tuning a vision-language-action model (VLA-JEPA) on a single GPU should be simple: load a pretrained checkpoint, run training, deploy. There is a hidden danger. Run the same fine-tuning code thirteen times -- same data, same architecture, different random seed -- and twelve runs produce a robot succeeding 91--94% of the time, while one run silently d",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.13856v1
146ac047535e6a675d6bce87,SAM,,Samwise Gamgee,name_only,model,machine learning / software,paper,arXiv,Pitfalls when tackling the exponential concentration of parameterized quantum models,"['Reyhaneh Aghaei Saem', 'Behrang Tafreshi', 'Zoë Holmes', 'Supanut Thanasilp']",2025,2025-07-29,2026-06-04,http://arxiv.org/abs/2507.22054v2,,,,"er a parameterized quantum model is inhibited by exponential concentration. Applying this framework, we argue that several widely used methods (including quantum natural gradient, sample-based optimization, and certain neural-network-inspired initializations) do not overcome exponential concentration with finite measurement budgets, though they may still aid tr",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2507.22054v2
15a1f8130559fcda465f98cc,SAM,,Samwise Gamgee,name_only,model,machine learning / software,paper,arXiv,Principles and Practice of Deep Representation Learning: or a Mathematical Theory of Memory,"['Sam Buchanan', 'Druv Pai', 'Peng Wang', 'Yi Ma']",2026,2026-06-04,2026-06-08,http://arxiv.org/abs/2606.06624v2,,,,"Principles and Practice of Deep Representation Learning: or a Mathematical Theory of Memory. In the current era of deep learning and especially generative models, there is significant investment in training very large deep neural networks. Thus far, such models have been ""black boxes"" that are diffi",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.06624v2
2b097505c77c9d759ffa14ab,SAM,,Samwise Gamgee,name_only,dataset,machine learning / software,paper,arXiv,Reliability of Probabilistic Emulation of Physical Systems,"['Sam F. Greenbury', 'Radka Jersakova', 'Paolo Conti', 'Marjan Famili', 'Christopher Iliffe Sprague', 'Edwin Brown', 'Jason D. McEwen']",2026,2026-06-11,2026-06-11,http://arxiv.org/abs/2606.12997v1,,,,"Reliability of Probabilistic Emulation of Physical Systems. Two dominant approaches have emerged for generating probabilistic forecasts of physical systems: generative models, such as diffusion or flow matching; and ensembles of deterministic models with stochasticity injected, trained using the con",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.12997v1
aded4b34862405a0ac080068,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,SARA: Semantically Adaptive Relational Alignment for Video Diffusion Models,"['Jiesong Lian', 'Zixiang Zhou', 'Ruizhe Zhong', 'Yuan Zhou', 'Qinglin Lu', 'Rui Wang', 'Long Hu', 'Yixue Hao', 'Baoru Huang']",2026,2026-05-08,2026-06-09,http://arxiv.org/abs/2605.07800v2,,,,"lation (TRD) on a frozen VFM target and adds a text-conditioned saliency that decides which token pairs carry supervision. A lightweight Stage~1 aligner is trained with per-entity SAM~3.1 mask supervision and an InfoNCE regulariser, and its continuous saliency is fused into TRD through a pair-routing operator that assigns each token pair a weight whenever eithe",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2605.07800v2
c1665f5614f16dd923c0fcbb,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,"Seeing Without Exposing: Adaptive Privacy Control for Open-World, Context-Hungry MLLMs","['Siyuan Xu', 'Yibing Liu', 'Peilin Chen', 'Yung-Hui Li', 'Shiqi Wang', 'Sam Kwong']",2026,2026-06-05,2026-06-05,http://arxiv.org/abs/2606.07175v1,,,,"Seeing Without Exposing: Adaptive Privacy Control for Open-World, Context-Hungry MLLMs. Multimodal large language models (MLLMs) have raised new privacy challenges. On the data side, user-provided inputs often include unpredictable sensitive information; while on the downstream task side, model reas",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.07175v1
fc50678ed3537c7580b03c1b,SAM,,Samwise Gamgee,name_only,dataset,machine learning / software,paper,arXiv,SegMoTE: Token-Level Mixture of Experts for Medical Image Segmentation,"['Yujie Lu', 'Jingwen Li', 'Sibo Ju', 'Yanzhou Su', 'he yao', 'Yisong Liu', 'Min Zhu', 'Junlong Cheng']",2026,2026-02-22,2026-06-05,http://arxiv.org/abs/2602.19213v2,,,,"nalysis, yet remains challenging due to the heterogeneity of imaging modalities and the high cost of pixel-level annotations. Although general interactive segmentation models like SAM have achieved remarkable progress, their transfer to medical imaging still faces two key bottlenecks: (i) the lack of adaptive mechanisms for modality- and anatomy-specific tasks,",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2602.19213v2
89a637965b9f7660983df924,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,Stream3D: Sequential Multi-View 3D Generation via Evidential Memory,"['Kaichen Zhou', 'Zeyang Bai', 'Xinhai Chang', 'Mengyu Wang', 'Paul Liang', 'Fangneng Zhan']",2026,2026-05-20,2026-06-11,http://arxiv.org/abs/2605.21472v4,,,,"Stream3D: Sequential Multi-View 3D Generation via Evidential Memory. View-conditioned 3D generators such as SAM 3D, TRELLIS, and Hunyuan3D produce high-quality object reconstructions from a single view, but real-world visual observation often arrives as long monocular streams. Naively apply",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2605.21472v4
b7800c5e5cc6a13f33cf4669,SAM,,Samwise Gamgee,name_only,dataset,machine learning / software,paper,arXiv,Strong and variable stratospheric CO emission from lava-planet 55 Cnc e observed with NIRCam/JWST,"['Ignas Snellen', 'Yamila Miguel', 'Leoni Janssen', 'Dario Gonzalez Picos', 'Sam de Regt', 'Natalie Grasser', 'Lars Klijn']",2026,2026-06-10,2026-06-10,http://arxiv.org/abs/2606.11866v1,,,,"highly variable thermal emission, with low-resolution spectroscopy pointing to a possible volatile-rich atmosphere likely rich in CO and CO2. Here we report on an analysis of the same JWST datasets but at their native spectral resolution, utilizing cross-correlation techniques. An unambiguously strong ~8 sigma signal from CO in emission is recovered during one",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.11866v1
07a49271e0627cd7192bdd08,SAM,,Samwise Gamgee,name_only,dataset,machine learning / software,paper,arXiv,Sub-Semantic Image Segmentation,"['Aviad Cohen Zada', 'Nadav Orenstein', 'Shai Avidan', 'Gal Oren']",2026,2026-06-07,2026-06-07,http://arxiv.org/abs/2606.14754v1,,,,"ects. Instead, it is used to partition an image into stable appearance patterns that can be described by language. To do that, we couple a general-purpose vision-language model to SAM 3, a promptable segmentation backbone whose native text pathway can ground rich descriptions into masks. Simple coupling fails for a number of reasons that we identify in the pape",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.14754v1
f666e91539ebca6a0c533ab5,SAM,,Samwise Gamgee,name_only,model,machine learning / software,paper,arXiv,The Machine Learning Approach to Moment Closure Relations for Plasma: A Review,"['Samuel Burles', 'Enrico Camporeale']",2025,2025-11-27,2026-06-15,http://arxiv.org/abs/2511.22486v3,,,,The Machine Learning Approach to Moment Closure Relations for Plasma: A Review. The requirement for large-scale global simulations of plasma is an ongoing challenge in both space and laboratory plasma physics. Any simulation based on a fluid model inherently requires a closure relation for the high ,0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2511.22486v3
331d7f9efb4ba760a4f29453,SAM,,Samwise Gamgee,name_only,model,machine learning / software,paper,arXiv,TinyML-Driven Cybersecurity for Autonomous Spacecraft: Latency-Accuracy Analysis for SPARTA RF and Cyber Threat Detection,"['Van Le', 'Trevor Tran', 'Tan Le']",2026,2026-06-04,2026-06-04,http://arxiv.org/abs/2606.05779v1,,,,"TinyML-Driven Cybersecurity for Autonomous Spacecraft: Latency-Accuracy Analysis for SPARTA RF and Cyber Threat Detection. Autonomous spacecraft require rapid, lightweight, and reliable onboard detection of cyber-RF threats. Using the SPARTA attack model, we analyze the latency-accuracy trade-offs o",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.05779v1
24963fca127fda4696eaf036,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,TopoPult-SSL: Gland-Mask-Free Cross-Device Meibomian Gland Segmentation via Self-Distilled Weak Clinical Priors,"['Nicolò Savioli', 'Luca Del Tongo']",2026,2026-06-03,2026-06-03,http://arxiv.org/abs/2606.05347v1,,,,"-0.006 (best 0.726), surpassing UA-MT (0.710) and the ensemble teacher (0.720) -- with a single pass. The gland-mask-free Stage-1 variant reaches Precision 0.694 vs. 0.30-0.34 for SAM/MedSAM (p<0.001), enabling deployment without dense gland contouring. Code and reproducibility scripts are released.",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.05347v1
34440152b99f0628654f462d,SAM,,Samwise Gamgee,name_only,dataset,machine learning / software,paper,arXiv,Unleashing Correlation and Continuity for Hyperspectral Reconstruction from RGB Images,"['Fuxiang Feng', 'Runmin Cong', 'Shoushui Wei', 'Yipeng Zhang', 'Jun Li', 'Sam Kwong', 'Wei Zhang']",2025,2025-01-02,2026-06-09,http://arxiv.org/abs/2501.01481v2,,,,"Unleashing Correlation and Continuity for Hyperspectral Reconstruction from RGB Images. Reconstructing Hyperspectral Images (HSI) from RGB images can yield high spatial resolution HSI at a lower cost, demonstrating significant application potential. This paper reveals that local correlation and glob",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2501.01481v2
2b87427b1720ef02e0dcf9da,SAM,,Samwise Gamgee,name_only,model,machine learning / software,paper,arXiv,VArify: A Visual Analytics System for Verifying Knowledge Enhanced Large Language Model Responses in Food Science,"['Sam Yu-Te Lee', 'Yan To Linus Lam', 'Manami Nakagawa', 'Kwan-Liu Ma']",2026,2026-06-08,2026-06-08,http://arxiv.org/abs/2606.10177v1,,,,"VArify: A Visual Analytics System for Verifying Knowledge Enhanced Large Language Model Responses in Food Science. Graph Retrieval-Augmented Generation (GraphRAG) enables Large Language Models (LLMs) to leverage structured, domain-specific knowledge graph databases for factually grounded responses. ",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.10177v1
fd461fa6927a68156ef8b7fe,SAM,,Samwise Gamgee,name_only,dataset,machine learning / software,paper,arXiv,Weakly Supervised Segmentation as Semantic-Based Regularization,"['Stefano Colamonaco', 'Andrei-Bogdan Florea', 'Jaron Maene']",2026,2026-05-13,2026-06-10,http://arxiv.org/abs/2605.13674v2,,,,"models from partial or coarse annotations such as bounding boxes, scribbles, or image-level tags. While recent work leverages foundation models such as the Segment Anything Model (SAM) to generate pseudo-labels, these approaches typically depend on heuristic prompt choices and offer limited ways to incorporate prior knowledge or heterogeneous labels. We address",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2605.13674v2
24d401b0b3cbb795a37abd94,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,When Recovery Matters: The Blind Spot of Surrogate Privacy in MLLM Editing,"['Siyuan Xu', 'Yibing Liu', 'Peilin Chen', 'Yung-Hui LI', 'Shiqi Wang', 'Sam Kwong']",2026,2026-06-05,2026-06-05,http://arxiv.org/abs/2606.07171v1,,,,"When Recovery Matters: The Blind Spot of Surrogate Privacy in MLLM Editing. Multimodal Large Language Models (MLLMs) enable flexible instruction-driven image editing, but privacy risks arise when user images expose diverse and user-specific private content. Canonical privacy protection strategies ty",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.07171v1
c9fb5800af713ebe7a390850,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,"Zero-Shot Learning in Industrial Scenarios: New Large-Scale Benchmark, Challenges and Baseline","['Zekai Zhang', 'Qinghui Chen', 'Maomao Xiong', 'Shijiao Ding', 'Zhanzhi Su', 'Xinjie Yao', 'Yiming Sun', 'Cong Bai', 'Jinglin Zhang']",2026,2026-06-06,2026-06-06,http://arxiv.org/abs/2606.07965v1,,,,"aset and a Refined Text-Visual Prompt (RTVP) for zero-shot industrial defect detection. First, this paper constructs the Multi-Modal Industrial Open Dataset (MMIO) containing 80K+ samples. MMIO contains diverse industrial categories, including 6 super categories and 18 subcategories. MMIO is the first large-scale multi-scenes pre-training dataset for industrial",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.07965v1
5e763a068ff8a3f0629e2f82,SAM,,Samwise Gamgee,name_only,dataset,machine learning / software,paper,arXiv,ZODS-RS -- Zero-training Oriented Detection & Segmentation for Remote Sensing,"['Zuan Gu', 'Tianhan Gao', 'Langxu Zhao']",2026,2026-06-09,2026-06-09,http://arxiv.org/abs/2606.10769v1,,,,"detection and segmentation. We introduce ZODS-RS, a training-free, closed-form pipeline that outputs horizontal boxes (HBB) and instance masks. Built on DINOv3 dense features and SAM-style proposals, ZODS-RS chains: PP (prototype purification via Tyler covariance), R-SEM (rotation-scale equivariant matching with separable kernels and global Hungarian assignmen",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.10769v1
4e6ad0a941077dcb6fa3c5c5,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,Intrinsic 4D Gaussian Segmentation from Scene Cues,"['Hasan Yazar', 'Mohamed Rayan Barhdadi', 'Erchin Serpedin', 'Mehmet Tuncel', 'Hasan Kurban']",2026,2026-06-17,2026-06-17,http://arxiv.org/abs/2606.18623v1,,,,", first requires segmenting it: grouping the Gaussian primitives into coherent objects. Current pipelines obtain this grouping by importing 2D masks from foundation models such as SAM and lifting or distilling them into the Gaussian representation. In dynamic scenes these masks must be generated across many frames and views, which is costly, and the resulting s",0.9025,auto_accepted,2026-06-18,2026-06-18,arxiv:http://arxiv.org/abs/2606.18623v1
a655126283405af9dfa00425,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,MetaboNet-Bench: A Multi-modal Benchmark for Glucose Forecasting in Type 1 Diabetes,"['Nathaniel Jeffries', 'Miriam Wolff', 'Sam Royston', 'Elizabeth Healey', 'Caleb Mayer', 'David Klonoff', 'Michael Snyder', 'Tao Wang']",2026,2026-06-17,2026-06-17,http://arxiv.org/abs/2606.18640v1,,,,"MetaboNet-Bench: A Multi-modal Benchmark for Glucose Forecasting in Type 1 Diabetes. Glucose forecasting algorithms are an important aspect of glycemic control management in type 1 diabetes. So far, the research community has developed numerous algorithms and models for forecasting. However, it is w",0.9025,auto_accepted,2026-06-18,2026-06-18,arxiv:http://arxiv.org/abs/2606.18640v1
295d2bb43d5495d4fcaee603,SAMWISE,,Samwise Gamgee,name_only,model,machine learning / software,paper,arXiv,Petr4: Formal Foundations for P4 Data Planes,"['Ryan Doenges', 'Mina Tahmasbi Arashloo', 'Santiago Bautista', 'Alexander Chang', 'Newton Ni', 'Samwise Parkinson', 'Rudy Peterson', 'Alaia Solko-Breslin', 'Amanda Xu', 'Nate Foster']",2020,2020-11-11,2020-11-11,http://arxiv.org/abs/2011.05948v1,,,,Petr4: Formal Foundations for P4 Data Planes. P4 is a domain-specific language for programming and specifying packet-processing systems. It is based on an elegant design with high-level abstractions like parsers and match-action pipelines that can be compiled to efficient implementations in software,0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2011.05948v1
915cd0df29ab3cb7d2e9ac4e,SAURON,,Sauron,name_only,dataset,machine learning / software,paper,arXiv,A kinematically distinct core and minor-axis rotation: the MUSE perspective on M87,"['Eric Emsellem', 'Davor Krajnovic', 'Marc Sarzi']",2014,2014-08-28,2014-08-28,http://arxiv.org/abs/1408.6844v1,,,,"USE perspective on M87. We present evidence for the presence of a low-amplitude kinematically distinct component in the giant early-type galaxy M87, via datasets obtained with the SAURON and MUSE integral-field spectroscopic units. The MUSE velocity field reveals a strong twist of ~140 deg within the central 30 arcsec connecting outwards such a kinematically disti",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/1408.6844v1
d6f8d1e0cf6392e4cf07fa31,SAURON,,Sauron,name_only,benchmark,machine learning / software,paper,arXiv,"A Precise Benchmark for Cluster Scaling Relations: Fundamental Plane, Mass Plane and IMF in the Coma Cluster from Dynamical Models","['Shravan Shetty', 'Michele Cappellari', 'Richard M. McDermid', 'Davor Krajnovic', 'P. T. de Zeeuw', 'Roger L. Davies', 'Chiaki Kobayashi']",2020,2020-04-16,2020-04-16,http://arxiv.org/abs/2004.07449v1,,,,"s, and created dynamical models, and support the results using detailed dynamical models of 16 galaxies, including the two most massive cluster galaxies, using data taken with the SAURON IFU. By design, the study provides minimal scatter in derived scaling relations due to the small uncertainty in the relative distances of galaxies compared to the cluster distance",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2004.07449v1
238a16a2cef3ad1827f61f37,SAURON,,Sauron,name_only,dataset,machine learning / software,paper,arXiv,Axisymmetric dynamical models for SAURON and OASIS observations of NGC 3377,"['Y. Copin', 'N. Cretton', 'E. Emsellem']",2003,2003-11-17,2003-11-18,http://arxiv.org/abs/astro-ph/0311387v2,,,,Axisymmetric dynamical models for SAURON and OASIS observations of NGC 3377. We present a unique set of nested stellar kinematical maps of NGC 3377 obtained with the integral-field spectrographs OASIS and SAURON. We then,0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/astro-ph/0311387v2
5bf0ff90f117057896f3d436,SAURON,,Sauron,name_only,dataset,machine learning / software,paper,arXiv,Fast and Slow Rotators: The build-up of the Red Sequence,"['Eric Emsellem', 'Michele Cappellari', 'Davor Krajnovic', 'Glenn van de Ven', 'R. Bacon', 'M. Bureau', 'Roger L. Davies', 'P. T. de Zeeuw', 'Jesus Falcon-Barroso', 'Harald Kuntschner', 'Richard McDermid', 'Reynier F. Peletier', 'Marc Sarzi', 'Remco C. E. van den Bosch']",2007,2007-09-25,2007-09-25,http://arxiv.org/abs/0709.3964v1,,,,"Fast and Slow Rotators: The build-up of the Red Sequence. Using the unique dataset obtained within the course of the SAURON project, a radically new view of the structure, dynamics and stellar populations of early-type galaxies has emerged. We show that galaxies come in two broad flavours (slow and fas",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/0709.3964v1
3f545ccd5b4d3860496d9170,SAURON,,Sauron,name_only,model,machine learning / software,paper,arXiv,Measuring the inclination and mass-to-light ratio of axisymmetric galaxies via anisotropic Jeans models of stellar kinematics,['Michele Cappellari'],2008,2008-05-31,2008-12-06,http://arxiv.org/abs/0806.0042v2,,,,"ocity ellipsoid that is aligned with cylindrical coordinates (R,z) and characterized by the classic anisotropy parameter beta_z=1-sigma_z^2/sigma_R^2. Our simple models are fit to SAURON integral-field observations of the stellar kinematics for a set of fast-rotator early-type galaxies. With only two free parameters (beta_z and the inclination) the models generall",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/0806.0042v2
94c788d79bfe007f1ff0d3f2,SAURON,,Sauron,name_only,model,machine learning / software,paper,arXiv,One Neuron to Fool Them All,"['Anshuman Suri', 'David Evans']",2020,2020-03-20,2020-06-09,http://arxiv.org/abs/2003.09372v2,,,,variety of different perturbation constraints while maintaining accuracy on natural data distributions. Code for all our experiments is available at https://github.com/iamgroot42/sauron .,0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2003.09372v2
8c7f58b241c7e8479b6c2544,SAURON,,Sauron,name_only,model,machine learning / software,paper,arXiv,Sauron U-Net: Simple automated redundancy elimination in medical image segmentation via filter pruning,"['Juan Miguel Valverde', 'Artem Shatillo', 'Jussi Tohka']",2022,2022-09-27,2024-05-22,http://arxiv.org/abs/2209.13590v2,,,,"Sauron U-Net: Simple automated redundancy elimination in medical image segmentation via filter pruning. We introduce Sauron, a filter pruning method that eliminates redundant feature map",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2209.13590v2
